	超高速エレベーターの使い手	冥界への扉の効率が3倍になる	User of Super Fast Elevator	Gate to the Underworld are 3 times more efficient	超快電梯的使用者	通往冥界之門的效率提高了3倍	초고속 엘리베이터 사용자	지하세계의 문의 효율이 3배 증가	超快电梯的使用者	通往冥界之门的效率提高了3倍
	地下10000階	冥界への扉の効率が3倍になる	10,000 Basement Floor	Gate to the Underworld are 3 times more efficient	地下1,000層	通往冥界之門的效率提高了3倍	지하 10000층	지하세계의 문의 효율이 3배 증가	地下1,000层	通往冥界之门的效率提高了3倍
	悪魔とは違うんです	冥界への扉の効率が3倍になる	I am not a demon	Gate to the Underworld are 3 times more efficient	他不是一個惡魔	通往冥界之門的效率提高了3倍	악마와는 다릅니다	지하세계의 문의 효율이 3배 증가	他不是一个恶魔	通往冥界之门的效率提高了3倍
	蝕まれた死神	冥界への扉の効率が5倍になる	Corrupted Reaper	Gate to the Underworld are 5 times more efficient	冥界的收割者	通往冥界之門的效率提高了5倍	타락한 사신	지하세계의 문의 효율이 5배 증가	冥界的收割者	通往冥界之门的效率提高了5倍
	霊峰を仰ぎ見る者	霊峰の雲海の効率が2倍になる	The one who looks up to the sacred mountain	Clouds of Sacred Mountain are 2 times more efficient	仰望聖山的人	雲霧之海的效率提高了2倍	영봉을 바라보는 자	영봉의 운해의 효율이 2배 증가	仰望圣山的人	云雾之海的效率提高了2倍
	霧に包まれる冒険者	霊峰の雲海の効率が2倍になる	The adventurer shrouded in mist	Clouds of Sacred Mountain are 2 times more efficient	籠罩在迷霧中的冒險者	雲霧之海的效率提高了2倍	안개에 휩싸인 모험가	영봉의 운해의 효율이 2배 증가	笼罩在迷雾中的冒险者	云雾之海的效率提高了2倍
	天空の夢を追いかける人	霊峰の雲海の効率が2倍になる	The one who chases dreams of sky	Clouds of Sacred Mountain are 2 times more efficient	天人合一的追夢人	雲霧之海的效率提高了2倍	하늘의 꿈을 쫓는 사람	영봉의 운해의 효율이 2배 증가	天人合一的追梦人	云雾之海的效率提高了2倍
	神秘の山頂	霊峰の雲海の効率が2倍になる	The Mysterious Mountaintop	Clouds of Sacred Mountain are 2 times more efficient	神秘的山峰	雲霧之海的效率提高了2倍	신비한 산봉우리	영봉의 운해의 효율이 2배 증가	神秘的山峰	云雾之海的效率提高了2倍
	山脈を渡る者	霊峰の雲海の効率が2倍になる	Those who crosses the mountain range	Clouds of Sacred Mountain are 2 times more efficient	穿越山脈的人	雲霧之海的效率提高了2倍	산맥을 건너는 자	영봉의 운해의 효율이 2배 증가	穿越山脉的人	云雾之海的效率提高了2倍
	頂上に近づく者	霊峰の雲海の効率が2倍になる	Those who approach the summit	Clouds of Sacred Mountain are 2 times more efficient	接近山頂的人	雲霧之海的效率提高了2倍	정상에 접근하는 자	영봉의 운해의 효율이 2배 증가	接近山顶的人	云雾之海的效率提高了2倍
	頂上に立つ者	霊峰の雲海の効率が2倍になる	Those who stand on the summit	Clouds of Sacred Mountain are 2 times more efficient	站在山頂的人	雲霧之海的效率提高了2倍	정상에 서는 자	영봉의 운해의 효율이 2배 증가	站在山顶的人	云雾之海的效率提高了2倍
	雲海を見下ろす者	霊峰の雲海の効率が2倍になる	Those who look down to Clouds of Sacred Mountain	Clouds of Sacred Mountain are 2 times more efficient	俯視雲海的人	雲霧之海的效率提高了2倍	구름 바다를 내려다보는 자	영봉의 운해의 효율이 2배 증가	俯视云海的人	云雾之海的效率提高了2倍
	悠久の山脈	霊峰の雲海の効率が5倍になる	Mountains of Eternity	Clouds of Sacred Mountain are 5 times more efficient	永恆的山峰	雲霧之海的效率提高了5倍	유구한 산맥	영봉의 운해의 효율이 5배 증가	永恒的山峰	云雾之海的效率提高了5倍
	霊峰の宝物	霊峰の雲海の効率が2倍になる	Treasures of Sacred Mountain	Clouds of Sacred Mountain are 2 times more efficient	神聖山峰的寶藏	雲霧之海的效率提高了2倍	영봉의 보물	영봉의 운해의 효율이 2배 증가	神圣山峰的宝藏	云雾之海的效率提高了2倍
	霊峰を統べる者	霊峰の雲海の効率が2倍になる	Ruler of Sacred Mountains	Clouds of Sacred Mountain are 2 times more efficient	掌管聖峰的人	雲霧之海的效率提高了2倍	영봉을 다스리는 자	영봉의 운해의 효율이 2배 증가	掌管圣峰的人	云雾之海的效率提高了2倍
	空高く舞う者	霊峰の雲海の効率が2倍になる	Those who soars high in the sky	Clouds of Sacred Mountain are 2 times more efficient	翱翔於高空的人	雲霧之海的效率提高了2倍	하늘 높이 날아오르는 자	영봉의 운해의 효율이 2배 증가	翱翔于高空的人	云雾之海的效率提高了2倍
	そよ風を操る者	霊峰の雲海の効率が2倍になる	Wielder of Gentle Breeze	Clouds of Sacred Mountain are 2 times more efficient	控制輕柔的微風的人	雲霧之海的效率提高了2倍	산들바람을 조종하는 자	영봉의 운해의 효율이 2배 증가	控制轻柔的微风的人	云雾之海的效率提高了2倍
	雲を越えて	霊峰の雲海の効率が3倍になる	Beyond the clouds	Clouds of Sacred Mountain are 3 times more efficient	雲層之外	雲霧之海的效率提高了3倍	구름을 넘어	영봉의 운해의 효율이 3배 증가	云层之外	云雾之海的效率提高了3倍
	霊峰の絶頂	霊峰の雲海の効率が3倍になる	The peak of the sacred mountain	Clouds of Sacred Mountain are 3 times more efficient	聖山之巔	雲霧之海的效率提高了3倍	영봉의 절정	영봉의 운해의 효율이 3배 증가	圣山之巅	云雾之海的效率提高了3倍
	空の彼方へ	霊峰の雲海の効率が3倍になる	Beyond the sky	Clouds of Sacred Mountain are 3 times more efficient	在天空之外	雲霧之海的效率提高了3倍	하늘 저편으로	영봉의 운해의 효율이 3배 증가	在天空之外	云雾之海的效率提高了3倍
	雲の上の王者	霊峰の雲海の効率が3倍になる	Champion of above the clouds	Clouds of Sacred Mountain are 3 times more efficient	雲端之上的冠軍	雲霧之海的效率提高了3倍	구름 위의 왕자	영봉의 운해의 효율이 3배 증가	云端之上的冠军	云雾之海的效率提高了3倍
	大空の覇者	霊峰の雲海の効率が5倍になる	Champion of the Sky	Clouds of Sacred Mountain are 5 times more efficient	天空中的冠軍	雲霧之海的效率提高了5倍	대공의 패자	영봉의 운해의 효율이 5배 증가	天空中的冠军	云雾之海的效率提高了5倍
	宇宙の冒険家	コスモスの船の効率が2倍になる	Adventurer of the Universe	Cosmos Ship are 2 times more efficient	太空中的冒險家	宇宙之船的效率提高了2倍	우주 모험가	코스모스의 방주의 효율이 2배 증가	太空中的冒险家	宇宙之船的效率提高了2倍
	惑星の探検家	コスモスの船の効率が2倍になる	Explorer of Planets	Cosmos Ship are 2 times more efficient	行星的探索者	宇宙之船的效率提高了2倍	행성 탐험가	코스모스의 방주의 효율이 2배 증가	行星的探索者	宇宙之船的效率提高了2倍
	時間と空間の旅人	コスモスの船の効率が2倍になる	Time and Space Travelers	Cosmos Ship are 2 times more efficient	時間和空間的旅行者	宇宙之船的效率提高了2倍	시간과 공간의 여행자	코스모스의 방주의 효율이 2배 증가	时间和空间的旅行者	宇宙之船的效率提高了2倍
	星間航海士	コスモスの船の効率が2倍になる	Astral Navigators	Cosmos Ship are 2 times more efficient	星際航行者	宇宙之船的效率提高了2倍	성간 항해자	코스모스의 방주의 효율이 2배 증가	星际航行者	宇宙之船的效率提高了2倍
	重力の踏破者	コスモスの船の効率が3倍になる	Gravity Walkers	Cosmos Ship are 3 times more efficient	地心引力的踩踏者	宇宙之船的效率提高了3倍	중력파괴자	코스모스의 방주의 효율이 3배 증가	地心引力的踩踏者	宇宙之船的效率提高了3倍
	エイリアンの通訳	コスモスの船の効率が2倍になる	Alien Interpreters	Cosmos Ship are 2 times more efficient	外星人解釋者	宇宙之船的效率提高了2倍	외계인 통역사	코스모스의 방주의 효율이 2배 증가	外星人解释者	宇宙之船的效率提高了2倍
	クエーサーの軌跡	コスモスの船の効率が5倍になる	Quasar Trails	Cosmos Ship are 5 times more efficient	類星體的追踪者	宇宙之船的效率提高了5倍	퀘이사의 궤적	코스모스의 방주의 효율이 5배 증가	类星体的追踪者	宇宙之船的效率提高了5倍
	宇宙の彷徨者	コスモスの船の効率が2倍になる	Wanderers of the Universe	Cosmos Ship are 2 times more efficient	空間漫遊者	宇宙之船的效率提高了2倍	우주의 방랑자	코스모스의 방주의 효율이 2배 증가	空间漫游者	宇宙之船的效率提高了2倍
	超光速の航跡	コスモスの船の効率が10倍になる	Superluminal Trails	Cosmos Ship are 10 times more efficient	超光速喚醒者	宇宙之船的效率提高了10倍	초광속 항해자	코스모스의 방주의 효율이 10배 증가	超光速唤醒者	宇宙之船的效率提高了10倍
	ガラクタ収集家	コスモスの船の効率が2倍になる	Junk Collectors	Cosmos Ship are 2 times more efficient	垃圾收集者	宇宙之船的效率提高了2倍	잡동사니 수집가	코스모스의 방주의 효율이 2배 증가	垃圾收集者	宇宙之船的效率提高了2倍
	銀河のカジノの常連客	コスモスの船の効率が2倍になる	Galactic Casino Patron	Cosmos Ship are 2 times more efficient	銀河系賭場的顧客	宇宙之船的效率提高了2倍	은하계 카지노의 단골손님	코스모스의 방주의 효율이 2배 증가	银河系赌场的顾客	宇宙之船的效率提高了2倍
	宇宙の猫好き	コスモスの船の効率が2倍になる	Space Cat Lover	Cosmos Ship are 2 times more efficient	太空貓愛好者	宇宙之船的效率提高了2倍	우주의 고양이 애호가	코스모스의 방주의 효율이 2배 증가	太空猫爱好者	宇宙之船的效率提高了2倍
	銀河系一周旅行者	コスモスの船の効率が5倍になる	Galactic Traveler	Cosmos Ship are 5 times more efficient	銀河系的環行者	宇宙之船的效率提高了5倍	은하계 일주 여행자	코스모스의 방주의 효율이 5배 증가	银河系的环行者	宇宙之船的效率提高了5倍
	エイリアン語の翻訳者	コスモスの船の効率が2倍になる	Alien Language Translator	Cosmos Ship are 2 times more efficient	外星語言翻譯者	宇宙之船的效率提高了2倍	외계어 번역가	코스모스의 방주의 효율이 2배 증가	外星语言翻译者	宇宙之船的效率提高了2倍
	天体観測マニア	コスモスの船の効率が2倍になる	Stargazing Maniac	Cosmos Ship are 2 times more efficient	天文愛好者	宇宙之船的效率提高了2倍	천체 관측 마니아	코스모스의 방주의 효율이 2배 증가	天文爱好者	宇宙之船的效率提高了2倍
	銀河のアイドル	コスモスの船の効率が2倍になる	Galactic Idol	Cosmos Ship are 2 times more efficient	銀河系的偶像	宇宙之船的效率提高了2倍	은하계 아이돌	코스모스의 방주의 효율이 2배 증가	银河系的偶像	宇宙之船的效率提高了2倍
	星座のマスター	コスモスの船の効率が2倍になる	Constellation Master	Cosmos Ship are 2 times more efficient	星座的主人	宇宙之船的效率提高了2倍	별자리 마스터	코스모스의 방주의 효율이 2배 증가	星座的主人	宇宙之船的效率提高了2倍
	宇宙のビーガン	コスモスの船の効率が5倍になる	Space Vegans	Cosmos Ship are 5 times more efficient	太空素食主義者	宇宙之船的效率提高了5倍	우주의 채식주의자	코스모스의 방주의 효율이 5배 증가	太空素食主义者	宇宙之船的效率提高了5倍
	星の読み手	アースガルズの預言者の効率が2倍になる	Star Reader	Prophet of the Asgard are 2 times more efficient	星空讀者	阿斯加德的先知的效率提高了2倍	별을 읽는 사람	아스가르드의 예언자의 효율이 2배 증가	星空读者	阿斯加德的先知的效率提高了2倍
	知識の保持者	アースガルズの預言者の効率が2倍になる	Keepers of Knowledge	Prophet of the Asgard are 2 times more efficient	知識的守護者	阿斯加德的先知的效率提高了2倍	지식의 소유자	아스가르드의 예언자의 효율이 2배 증가	知识的守护者	阿斯加德的先知的效率提高了2倍
	未来を見通す者	アースガルズの預言者の効率が2倍になる	Future Prophet	Prophet of the Asgard are 2 times more efficient	未來的預言家	阿斯加德的先知的效率提高了2倍	미래를 보는 자	아스가르드의 예언자의 효율이 2배 증가	未来的预言家	阿斯加德的先知的效率提高了2倍
	天啓を受ける者	アースガルズの預言者の効率が2倍になる	Revelation Receiver	Prophet of the Asgard are 2 times more efficient	啟示的接受者	阿斯加德的先知的效率提高了2倍	계시를 받는 자	아스가르드의 예언자의 효율이 2배 증가	启示的接受者	阿斯加德的先知的效率提高了2倍
	宇宙の謎を解く者	アースガルズの預言者の効率が3倍になる	Solvers of Universe Mysteries	Prophet of the Asgard are 3 times more efficient	解開宇宙之謎的人	阿斯加德的先知的效率提高了3倍	우주의 수수께끼를 푸는 자	아스가르드의 예언자의 효율이 3배 증가	解开宇宙之谜的人	阿斯加德的先知的效率提高了3倍
	神秘的な訪問者	アースガルズの預言者の効率が2倍になる	The Mysterious Visitor	Prophet of the Asgard are 2 times more efficient	神秘的訪客	阿斯加德的先知的效率提高了2倍	신비한 방문자	아스가르드의 예언자의 효율이 2배 증가	神秘的访客	阿斯加德的先知的效率提高了2倍
	神々の声を聞く者	アースガルズの預言者の効率が2倍になる	One who hears the Gods' voice	Prophet of the Asgard are 2 times more efficient	聽見神靈聲音的人	阿斯加德的先知的效率提高了2倍	신의 음성을 듣는 자	아스가르드의 예언자의 효율이 2배 증가	听见神灵声音的人	阿斯加德的先知的效率提高了2倍
	霊的感受性を持つ者	アースガルズの預言者の効率が2倍になる	One who has spiritual sensitivity	Prophet of the Asgard are 2 times more efficient	具有精神敏感性的人	阿斯加德的先知的效率提高了2倍	영적 감수성을 가진 자	아스가르드의 예언자의 효율이 2배 증가	具有精神敏感性的人	阿斯加德的先知的效率提高了2倍
	時空を超える者	アースガルズの預言者の効率が2倍になる	Transcenders of Time and Space	Prophet of the Asgard are 2 times more efficient	超越時間和空間的人	阿斯加德的先知的效率提高了2倍	시공간을 초월하는 자	아스가르드의 예언자의 효율이 2배 증가	超越时间和空间的人	阿斯加德的先知的效率提高了2倍
	知識と英知を結集する者	アースガルズの預言者の効率が5倍になる	Gatherers of Wisdom and Knowledge	Prophet of the Asgard are 5 times more efficient	凝聚知識和智慧的人	阿斯加德的先知的效率提高了5倍	지식과 지혜를 모으는 자	아스가르드의 예언자의 효율이 5배 증가	凝聚知识和智慧的人	阿斯加德的先知的效率提高了5倍
	暗黒を照らす者	アースガルズの預言者の効率が2倍になる	Illuminator of Darkness	Prophet of the Asgard are 2 times more efficient	照亮黑暗的人	阿斯加德的先知的效率提高了2倍	어둠을 밝히는 자	아스가르드의 예언자의 효율이 2배 증가	照亮黑暗的人	阿斯加德的先知的效率提高了2倍
	運命を変える者	アースガルズの預言者の効率が2倍になる	Destiny Changer	Prophet of the Asgard are 2 times more efficient	改變命運的人	阿斯加德的先知的效率提高了2倍	운명을 바꾸는 자	아스가르드의 예언자의 효율이 2배 증가	改变命运的人	阿斯加德的先知的效率提高了2倍
	幸運を招く者	アースガルズの預言者の効率が5倍になる	Fortune Bringer	Prophet of the Asgard are 5 times more efficient	帶來好運的人	阿斯加德的先知的效率提高了5倍	행운을 부르는 자	아스가르드의 예언자의 효율이 5배 증가	带来好运的人	阿斯加德的先知的效率提高了5倍
	神聖なる目的を果たす者	アースガルズの預言者の効率が3倍になる	Fulfiller of Sacred Purposes	Prophet of the Asgard are 3 times more efficient	實現神聖目的的人	阿斯加德的先知的效率提高了3倍	신성한 목적을 이루는 자	아스가르드의 예언자의 효율이 3배 증가	实现神圣目的的人	阿斯加德的先知的效率提高了3倍
	神話の力を司る者	アースガルズの預言者の効率が3倍になる	Wielder of Myth's Power	Prophet of the Asgard are 3 times more efficient	主持神話力量的人	阿斯加德的先知的效率提高了3倍	신화의 힘을 관장하는 자	아스가르드의 예언자의 효율이 3배 증가	主持神话力量的人	阿斯加德的先知的效率提高了3倍
	神の導きに従う者	アースガルズの預言者の効率が3倍になる	Follower of Divine Guidance	Prophet of the Asgard are 3 times more efficient	遵循神的指引的人	阿斯加德的先知的效率提高了3倍	신의 인도를 따르는 자	아스가르드의 예언자의 효율이 3배 증가	遵循神的指引的人	阿斯加德的先知的效率提高了3倍
	神々の知恵を宿す者	アースガルズの預言者の効率が3倍になる	Wielder of Gods' Wisdom	Prophet of the Asgard are 3 times more efficient	擁有諸神智慧的人	阿斯加德的先知的效率提高了3倍	신들의 지혜를 지닌 자	아스가르드의 예언자의 효율이 3배 증가	拥有诸神智慧的人	阿斯加德的先知的效率提高了3倍
	伝説の予言者	アースガルズの預言者の効率が5倍になる	The Legendary Prophet	Prophet of the Asgard are 5 times more efficient	傳說中的先知	阿斯加德的先知的效率提高了5倍	전설의 예언자	아스가르드의 예언자의 효율이 5배 증가	传说中的先知	阿斯加德的先知的效率提高了5倍
	知識の獲得者	伝説の法典の効率が2倍になる	Gatherers of Knowledge	The Legendary Codex are 2 times more efficient	知識的收集者	傳說的法典的效率提高了2倍	지식의 획득자	전설의 법전의 효율이 2배 증가	知识的收集者	传说的法典的效率提高了2倍
	古代の遺産を探す者	伝説の法典の効率が2倍になる	Seekers of Ancient Heritage	The Legendary Codex are 2 times more efficient	古代遺產的探索者	傳說的法典的效率提高了2倍	고대 유산을 찾는 자	전설의 법전의 효율이 2배 증가	古代遗产的探索者	传说的法典的效率提高了2倍
	法典の鑑定士	伝説の法典の効率が2倍になる	Appraiser of Codex	The Legendary Codex are 2 times more efficient	密碼的鑑賞家	傳說的法典的效率提高了2倍	법전 감정가	전설의 법전의 효율이 2배 증가	密码的鉴赏家	传说的法典的效率提高了2倍
	古代の聖なる書	伝説の法典の効率が2倍になる	Sacred Book of Ancient Times	The Legendary Codex are 2 times more efficient	古代的聖書	傳說的法典的效率提高了2倍	고대의 성서	전설의 법전의 효율이 2배 증가	古代的圣书	传说的法典的效率提高了2倍
	知識の集積者	伝説の法典の効率が2倍になる	Accumulator of Knowledge	The Legendary Codex are 2 times more efficient	知識的積聚者	傳說的法典的效率提高了2倍	지식의 수집가	전설의 법전의 효율이 2배 증가	知识的积聚者	传说的法典的效率提高了2倍
	聖典の復元者	伝説の法典の効率が2倍になる	Restorer of Scriptures	The Legendary Codex are 2 times more efficient	神聖經文的恢復者	傳說的法典的效率提高了2倍	성서 복원자	전설의 법전의 효율이 2배 증가	神圣经文的恢复者	传说的法典的效率提高了2倍
	聖典の復元者	伝説の法典の効率が2倍になる	Restorer of the Sacred Scriptures	The Legendary Codex are 2 times more efficient	聖經的恢復者	傳說的法典的效率提高了2倍	성서 복원자	전설의 법전의 효율이 2배 증가	圣经的恢复者	传说的法典的效率提高了2倍
	書物の番人	伝説の法典の効率が2倍になる	Keeper of the Books	The Legendary Codex are 2 times more efficient	書籍的守護者	傳說的法典的效率提高了2倍	서적의 수호자	전설의 법전의 효율이 2배 증가	书籍的守护者	传说的法典的效率提高了2倍
	知識の泉	伝説の法典の効率が5倍になる	Fountain of Knowledge	The Legendary Codex are 5 times more efficient	知識的源泉	傳說的法典的效率提高了5倍	지식의 샘	전설의 법전의 효율이 5배 증가	知识的源泉	传说的法典的效率提高了5倍
	伝説の図書館員	伝説の法典の効率が2倍になる	The Legendary Librarian	The Legendary Codex are 2 times more efficient	傳說中的圖書館員	傳說的法典的效率提高了2倍	전설의 사서	전설의 법전의 효율이 2배 증가	传说中的图书馆员	传说的法典的效率提高了2倍
	聖域の探求者	伝説の法典の効率が2倍になる	Seeker of Sanctuary	The Legendary Codex are 2 times more efficient	聖地的探索者	傳說的法典的效率提高了2倍	성역의 탐구자	전설의 법전의 효율이 2배 증가	圣地的探索者	传说的法典的效率提高了2倍
	法典の黄金編集者	伝説の法典の効率が3倍になる	Golden Editors of the Codex	The Legendary Codex are 3 times more efficient	代碼的黃金編輯者	傳說的法典的效率提高了3倍	경전의 황금 편집자	전설의 법전의 효율이 3배 증가	代码的黄金编辑者	传说的法典的效率提高了3倍
	神託の解読者	伝説の法典の効率が2倍になる	Decipherer of Oracles	The Legendary Codex are 2 times more efficient	神諭的破譯者	傳說的法典的效率提高了2倍	신탁의 해독자	전설의 법전의 효율이 2배 증가	神谕的破译者	传说的法典的效率提高了2倍
	魔法の再創造者	伝説の法典の効率が3倍になる	Recreator of Magic	The Legendary Codex are 3 times more efficient	神奇的再創造者	傳說的法典的效率提高了3倍	마법의 재창조자	전설의 법전의 효율이 3배 증가	神奇的再创造者	传说的法典的效率提高了3倍
	早読み魔人	伝説の法典の効率が3倍になる	Rapid Reader	The Legendary Codex are 3 times more efficient	快速閱讀專業人員	傳說的法典的效率提高了3倍	속독 마인	전설의 법전의 효율이 3배 증가	快速阅读专业人员	传说的法典的效率提高了3倍
	ネタバレ注意報	伝説の法典の効率が3倍になる	Spoiler Alert	The Legendary Codex are 3 times more efficient	擾流板警報	傳說的法典的效率提高了3倍	스포일러 주의보	전설의 법전의 효율이 3배 증가	扰流板警报	传说的法典的效率提高了3倍
	ページめくりの達人	伝説の法典の効率が3倍になる	Master of the page-turner	The Legendary Codex are 3 times more efficient	翻書的大師	傳說的法典的效率提高了3倍	페이지 넘기기의 달인	전설의 법전의 효율이 3배 증가	翻书的大师	传说的法典的效率提高了3倍
	古代魔法の継承者	伝説の法典の効率が5倍になる	Successor of Ancient Magic	The Legendary Codex are 5 times more efficient	古老魔法的繼承者	傳說的法典的效率提高了5倍	고대 마법의 계승자	전설의 법전의 효율이 5배 증가	古老魔法的继承者	传说的法典的效率提高了5倍
	光を遮るもの	神々の光芒の効率が2倍になる	The one who blocks the light	Light of the Gods are 2 times more efficient	擋住光的東西	諸神的光輝的效率提高了2倍	빛을 가리는 것	신들의 광채의 효율이 2배 증가	挡住光的东西	诸神的光辉的效率提高了2倍
	光と闇のバランス	神々の光芒の効率が2倍になる	Balance of Light and Darkness	Light of the Gods are 2 times more efficient	光明與黑暗之間的平衡	諸神的光輝的效率提高了2倍	빛과 어둠의 균형	신들의 광채의 효율이 2배 증가	光明与黑暗之间的平衡	诸神的光辉的效率提高了2倍
	輝きに包まれる者	神々の光芒の効率が2倍になる	The one who is surrounded by radiance	Light of the Gods are 2 times more efficient	被光芒包圍的人	諸神的光輝的效率提高了2倍	빛에 둘러싸인 자	신들의 광채의 효율이 2배 증가	被光芒包围的人	诸神的光辉的效率提高了2倍
	煌めく大地	神々の光芒の効率が2倍になる	The Shimmering Earth	Light of the Gods are 2 times more efficient	波光粼粼的大地	諸神的光輝的效率提高了2倍	반짝이는 대지	신들의 광채의 효율이 2배 증가	波光粼粼的大地	诸神的光辉的效率提高了2倍
	輝かしい瞬間	神々の光芒の効率が2倍になる	Moments of Shining	Light of the Gods are 2 times more efficient	輝煌的時刻	諸神的光輝的效率提高了2倍	찬란한 순간	신들의 광채의 효율이 2배 증가	辉煌的时刻	诸神的光辉的效率提高了2倍
	光を纏う者	神々の光芒の効率が2倍になる	The one who is clothed in light	Light of the Gods are 2 times more efficient	那些身著光的人	諸神的光輝的效率提高了2倍	빛을 입는 자	신들의 광채의 효율이 2배 증가	那些身着光的人	诸神的光辉的效率提高了2倍
	光の使徒	神々の光芒の効率が2倍になる	Messenger of Light	Light of the Gods are 2 times more efficient	光明的使者	諸神的光輝的效率提高了2倍	빛의 사도	신들의 광채의 효율이 2배 증가	光明的使者	诸神的光辉的效率提高了2倍
	光輝く守護者	神々の光芒の効率が2倍になる	Guardian of the Shining Light	Light of the Gods are 2 times more efficient	光明的守護者	諸神的光輝的效率提高了2倍	빛나는 수호자	신들의 광채의 효율이 2배 증가	光明的守护者	诸神的光辉的效率提高了2倍
	輝きを宿す者	神々の光芒の効率が5倍になる	Wielder of Radiance	Light of the Gods are 5 times more efficient	住在光芒中的人	諸神的光輝的效率提高了5倍	빛을 품은 자	신들의 광채의 효율이 5배 증가	住在光芒中的人	诸神的光辉的效率提高了5倍
	天上の眩しさ	神々の光芒の効率が2倍になる	Dazzlers of the Heavens	Light of the Gods are 2 times more efficient	天上的耀眼者	諸神的光輝的效率提高了2倍	천상의 눈부심	신들의 광채의 효율이 2배 증가	天上的耀眼者	诸神的光辉的效率提高了2倍
	天空の迷宮探検家	神々の光芒の効率が2倍になる	Explorers of the Celestial Labyrinth	Light of the Gods are 2 times more efficient	天體迷宮的探索者	諸神的光輝的效率提高了2倍	천공의 미로 탐험가	신들의 광채의 효율이 2배 증가	天体迷宫的探索者	诸神的光辉的效率提高了2倍
	虹色の翼	神々の光芒の効率が2倍になる	Wings of Rainbow	Light of the Gods are 2 times more efficient	彩虹色的翅膀	諸神的光輝的效率提高了2倍	무지개빛 날개	신들의 광채의 효율이 2배 증가	彩虹色的翅膀	诸神的光辉的效率提高了2倍
	神のお気に入り	神々の光芒の効率が2倍になる	God's Favorite	Light of the Gods are 2 times more efficient	上帝的寵兒	諸神的光輝的效率提高了2倍	신이 가장 좋아하는 사람	신들의 광채의 효율이 2배 증가	上帝的宠儿	诸神的光辉的效率提高了2倍
	超越者	神々の光芒の効率が3倍になる	Transcendent One	Light of the Gods are 3 times more efficient	超越者	諸神的光輝的效率提高了3倍	초월자	신들의 광채의 효율이 3배 증가	超越者	诸神的光辉的效率提高了3倍
	光の化身	神々の光芒の効率が3倍になる	Incarnation of Light	Light of the Gods are 3 times more efficient	光的化身	諸神的光輝的效率提高了3倍	빛의 화신	신들의 광채의 효율이 3배 증가	光的化身	诸神的光辉的效率提高了3倍
	光の約束を果たす者	神々の光芒の効率が3倍になる	One who fulfills the promise of light	Light of the Gods are 3 times more efficient	光之承諾的實現者	諸神的光輝的效率提高了3倍	빛의 약속을 이행하는 자	신들의 광채의 효율이 3배 증가	光之承诺的实现者	诸神的光辉的效率提高了3倍
	光の信念を持つ者	神々の光芒の効率が3倍になる	Believers of Light	Light of the Gods are 3 times more efficient	光的信奉者	諸神的光輝的效率提高了3倍	빛의 신념을 가진 자	신들의 광채의 효율이 3배 증가	光的信奉者	诸神的光辉的效率提高了3倍
	光栄なる使徒	神々の光芒の効率が5倍になる	The Honored Apostle	Light of the Gods are 5 times more efficient	尊敬的使徒	諸神的光輝的效率提高了5倍	영광스러운 사도	신들의 광채의 효율이 5배 증가	尊敬的使徒	诸神的光辉的效率提高了5倍
	悪魔の苦手な人	地獄浄化装置の効率が2倍になる	The Devil's Bitter	Hell Purifier are 2 times more efficient	惡魔的受難者	地獄淨化器的效率提高了2倍	악마를 싫어하는 자	지옥정화장치의 효율이 2배 증가	恶魔的受难者	地狱净化器的效率提高了2倍
	初心者の浄化士	地獄浄化装置の効率が2倍になる	Purifier Beginner	Hell Purifier are 2 times more efficient	新手淨化者	地獄淨化器的效率提高了2倍	초보 정화자	지옥정화장치의 효율이 2배 증가	新手净化者	地狱净化器的效率提高了2倍
	罪の清算者	地獄浄化装置の効率が2倍になる	The Washer of Sins	Hell Purifier are 2 times more efficient	罪的潔淨者	地獄淨化器的效率提高了2倍	죄의 청산자	지옥정화장치의 효율이 2배 증가	罪的洁净者	地狱净化器的效率提高了2倍
	罪の洗濯機	地獄浄化装置の効率が2倍になる	Washing Machine of Sin	Hell Purifier are 2 times more efficient	罪孽的洗滌者	地獄淨化器的效率提高了2倍	죄의 세탁기	지옥정화장치의 효율이 2배 증가	罪孽的洗涤者	地狱净化器的效率提高了2倍
	悪霊を祓う者	地獄浄化装置の効率が2倍になる	Exorcist of Evil Spirits	Hell Purifier are 2 times more efficient	惡靈的驅趕者	地獄淨化器的效率提高了2倍	악령을 쫓는 자	지옥정화장치의 효율이 2배 증가	恶灵的驱赶者	地狱净化器的效率提高了2倍
	修羅場の整備士	地獄浄化装置の効率が2倍になる	The Mechanic of Shura	Hell Purifier are 2 times more efficient	修羅機械師	地獄淨化器的效率提高了2倍	수라장의 정비사	지옥정화장치의 효율이 2배 증가	修罗机械师	地狱净化器的效率提高了2倍
	地獄の浄化者	地獄浄化装置の効率が2倍になる	Purifier of Hell	Hell Purifier are 2 times more efficient	地獄的淨化者	地獄淨化器的效率提高了2倍	지옥의 정화자	지옥정화장치의 효율이 2배 증가	地狱的净化者	地狱净化器的效率提高了2倍
	獄卒の救世主	地獄浄化装置の効率が2倍になる	Savior of Prisoners	Hell Purifier are 2 times more efficient	囚犯的救主	地獄淨化器的效率提高了2倍	감옥의 구세주	지옥정화장치의 효율이 2배 증가	囚犯的救主	地狱净化器的效率提高了2倍
